,day,LCLid,energy_sum
4104,10/20/2012,MAC003305,11.824
4105,10/21/2012,MAC003305,15.867
4106,10/22/2012,MAC003305,20.1999999
4107,10/23/2012,MAC003305,17.784
4108,10/24/2012,MAC003305,14.785
4109,10/25/2012,MAC003305,17.828
4110,10/26/2012,MAC003305,14.029
4111,10/27/2012,MAC003305,18.092
4112,10/28/2012,MAC003305,15.518
4113,10/29/2012,MAC003305,20.0759999
4114,10/30/2012,MAC003305,11.803
4115,10/31/2012,MAC003305,15.325
4116,11/1/2012,MAC003305,15.3010001
4117,11/2/2012,MAC003305,10.592
4118,11/3/2012,MAC003305,8.986
4119,11/4/2012,MAC003305,8.893
4120,11/5/2012,MAC003305,15.703
4121,11/6/2012,MAC003305,15.555
4122,11/7/2012,MAC003305,10.315
4123,11/8/2012,MAC003305,16.0790001
4124,11/9/2012,MAC003305,12.176
4125,11/10/2012,MAC003305,15.5590001
4126,11/11/2012,MAC003305,14.197
4127,11/12/2012,MAC003305,13.861
4128,11/13/2012,MAC003305,13.105
4129,11/14/2012,MAC003305,13.543
4130,11/15/2012,MAC003305,17.461
4131,11/16/2012,MAC003305,12.312
4132,11/17/2012,MAC003305,11.506
4133,11/18/2012,MAC003305,13.192
4134,11/19/2012,MAC003305,15.229
4135,11/20/2012,MAC003305,11.974
4136,11/21/2012,MAC003305,13.954
4137,11/22/2012,MAC003305,16.977
4138,11/23/2012,MAC003305,22.79
4139,11/24/2012,MAC003305,17.456
4140,11/25/2012,MAC003305,14.5
4141,11/26/2012,MAC003305,16.835
4142,11/27/2012,MAC003305,17.709
4143,11/28/2012,MAC003305,15.822
4144,11/29/2012,MAC003305,16.4389999
4145,11/30/2012,MAC003305,15.505
4146,12/1/2012,MAC003305,22.4020002
4147,12/2/2012,MAC003305,13.056
4148,12/3/2012,MAC003305,17.423
4149,12/4/2012,MAC003305,15.9519999
4150,12/5/2012,MAC003305,13.492
4151,12/6/2012,MAC003305,15.555
4152,12/7/2012,MAC003305,17.514
4153,12/8/2012,MAC003305,13.923
4154,12/9/2012,MAC003305,13.931
4155,12/10/2012,MAC003305,14.482
4156,12/11/2012,MAC003305,9.918
4157,12/12/2012,MAC003305,17.134
4158,12/13/2012,MAC003305,24.4109998
4159,12/14/2012,MAC003305,18.439
4160,12/15/2012,MAC003305,15.308
4161,12/16/2012,MAC003305,18.785
4162,12/17/2012,MAC003305,15.86
4163,12/18/2012,MAC003305,17.206
4164,12/19/2012,MAC003305,18.978
4165,12/20/2012,MAC003305,18.788
4166,12/21/2012,MAC003305,15.606
4167,12/22/2012,MAC003305,17.676
4168,12/23/2012,MAC003305,15.501
4169,12/24/2012,MAC003305,24.5840001
4170,12/25/2012,MAC003305,8.546
4171,12/26/2012,MAC003305,7.705
4172,12/27/2012,MAC003305,7.801
4173,12/28/2012,MAC003305,7.759
4174,12/29/2012,MAC003305,18.3240001
4175,12/30/2012,MAC003305,10.441
4176,12/31/2012,MAC003305,7.939
4177,1/1/2013,MAC003305,7.919
4178,1/2/2013,MAC003305,14.106
4179,1/3/2013,MAC003305,12.398
4180,1/4/2013,MAC003305,16.334
4181,1/5/2013,MAC003305,18.473
4182,1/6/2013,MAC003305,29.501
4183,1/7/2013,MAC003305,18.4670001
4184,1/8/2013,MAC003305,13.931
4185,1/9/2013,MAC003305,14.545
4186,1/10/2013,MAC003305,17.6700001
4187,1/11/2013,MAC003305,18.847
4188,1/12/2013,MAC003305,20.9699999
4189,1/13/2013,MAC003305,10.7270001
4190,1/14/2013,MAC003305,7.691
4191,1/15/2013,MAC003305,7.466
4192,1/16/2013,MAC003305,7.421
4193,1/17/2013,MAC003305,7.507
4194,1/18/2013,MAC003305,7.2
4195,1/19/2013,MAC003305,7.23
4196,1/20/2013,MAC003305,7.318
4197,1/21/2013,MAC003305,7.327
4198,1/22/2013,MAC003305,7.293
4199,1/23/2013,MAC003305,7.469
4200,1/24/2013,MAC003305,7.447
4201,1/25/2013,MAC003305,7.441
4202,1/26/2013,MAC003305,22.4090002
4203,1/27/2013,MAC003305,12.244
4204,1/28/2013,MAC003305,27.7249999
4205,1/29/2013,MAC003305,38.0750001
4206,1/30/2013,MAC003305,40.0309998
4207,1/31/2013,MAC003305,37.2820001
4208,2/1/2013,MAC003305,35.68
4209,2/2/2013,MAC003305,41.4190003
4210,2/3/2013,MAC003305,24.6769998
4211,2/4/2013,MAC003305,20.37
4212,2/5/2013,MAC003305,10.731
4213,2/6/2013,MAC003305,10.72
4214,2/7/2013,MAC003305,10.765
4215,2/8/2013,MAC003305,10.61
4216,2/9/2013,MAC003305,10.508
4217,2/10/2013,MAC003305,10.258
4218,2/11/2013,MAC003305,10.419
4219,2/12/2013,MAC003305,10.836
4220,2/13/2013,MAC003305,9.92
4221,2/14/2013,MAC003305,10.016
4222,2/15/2013,MAC003305,9.648
4223,2/16/2013,MAC003305,9.574
4224,2/17/2013,MAC003305,9.904
4225,2/18/2013,MAC003305,9.874
4226,2/19/2013,MAC003305,10.055
4227,2/20/2013,MAC003305,9.923
4228,2/21/2013,MAC003305,11.042
4229,2/22/2013,MAC003305,12.098
4230,2/23/2013,MAC003305,12.204
4231,2/24/2013,MAC003305,12.235
4232,2/25/2013,MAC003305,11.831
4233,2/26/2013,MAC003305,11.867
4234,2/27/2013,MAC003305,12.058
4235,2/28/2013,MAC003305,12.651
4236,3/1/2013,MAC003305,25.27
4237,3/2/2013,MAC003305,26.8180001
4238,3/3/2013,MAC003305,25.2310001
4239,3/4/2013,MAC003305,16.782
4240,3/5/2013,MAC003305,18.351
4241,3/6/2013,MAC003305,15.213
4242,3/7/2013,MAC003305,15.387
4243,3/8/2013,MAC003305,24.735
4244,3/9/2013,MAC003305,18.1729999
4245,3/10/2013,MAC003305,13.658
4246,3/11/2013,MAC003305,18.1379999
4247,3/12/2013,MAC003305,14.26
4248,3/13/2013,MAC003305,16.8109999
4249,3/14/2013,MAC003305,14.911
4250,3/15/2013,MAC003305,19.58
4251,3/16/2013,MAC003305,20.457
4252,3/17/2013,MAC003305,15.959
4253,3/18/2013,MAC003305,18.2680001
4254,3/19/2013,MAC003305,19.575
4255,3/20/2013,MAC003305,20.095
4256,3/21/2013,MAC003305,17.919
4257,3/22/2013,MAC003305,20.3740001
4258,3/23/2013,MAC003305,18.369
4259,3/24/2013,MAC003305,20.679
4260,3/25/2013,MAC003305,17.4840001
4261,3/26/2013,MAC003305,17.625
4262,3/27/2013,MAC003305,15.066
4263,3/28/2013,MAC003305,18.08
4264,3/29/2013,MAC003305,14.914
4265,3/30/2013,MAC003305,14.575
4266,3/31/2013,MAC003305,15.594
4267,4/1/2013,MAC003305,14.754
4268,4/2/2013,MAC003305,14.114
4269,4/3/2013,MAC003305,19.4120001
4270,4/4/2013,MAC003305,15.337
4271,4/5/2013,MAC003305,20.863
4272,4/6/2013,MAC003305,17.536
4273,4/7/2013,MAC003305,13.254
4274,4/8/2013,MAC003305,14.397
4275,4/9/2013,MAC003305,14.595
4276,4/10/2013,MAC003305,14.466
4277,4/11/2013,MAC003305,20.857
4278,4/12/2013,MAC003305,16.549
4279,4/13/2013,MAC003305,17.228
4280,4/14/2013,MAC003305,11.006
4281,4/15/2013,MAC003305,14.208
4282,4/16/2013,MAC003305,11.178
4283,4/17/2013,MAC003305,11.934
4284,4/18/2013,MAC003305,16.114
4285,4/19/2013,MAC003305,19.673
4286,4/20/2013,MAC003305,13.003
4287,4/21/2013,MAC003305,12.019
4288,4/22/2013,MAC003305,11.674
4289,4/23/2013,MAC003305,14.86
4290,4/24/2013,MAC003305,11.04
4291,4/25/2013,MAC003305,10.247
4292,4/26/2013,MAC003305,17.7770001
4293,4/27/2013,MAC003305,13.7129999
4294,4/28/2013,MAC003305,12.747
4295,4/29/2013,MAC003305,9.876
4296,4/30/2013,MAC003305,12.108
4297,5/1/2013,MAC003305,13.283
4298,5/2/2013,MAC003305,13.643
4299,5/3/2013,MAC003305,12.837
4300,5/4/2013,MAC003305,11.458
4301,5/5/2013,MAC003305,9.251
4302,5/6/2013,MAC003305,13.012
4303,5/7/2013,MAC003305,12.336
4304,5/8/2013,MAC003305,13.621
4305,5/9/2013,MAC003305,16.331
4306,5/10/2013,MAC003305,16.6350001
4307,5/11/2013,MAC003305,12.263
4308,5/12/2013,MAC003305,11.578
4309,5/13/2013,MAC003305,11.916
4310,5/14/2013,MAC003305,9.282
4311,5/15/2013,MAC003305,11.497
4312,5/16/2013,MAC003305,14.267
4313,5/17/2013,MAC003305,14.251
4314,5/18/2013,MAC003305,13.289
4315,5/19/2013,MAC003305,10.761
4316,5/20/2013,MAC003305,16.4979999
4317,5/21/2013,MAC003305,18.831
4318,5/22/2013,MAC003305,12.589
4319,5/23/2013,MAC003305,12.997
4320,5/24/2013,MAC003305,16.009
4321,5/25/2013,MAC003305,10.39
4322,5/26/2013,MAC003305,10.455
4323,5/27/2013,MAC003305,13.135
4324,5/28/2013,MAC003305,11.333
4325,5/29/2013,MAC003305,14.011
4326,5/30/2013,MAC003305,13.647
4327,5/31/2013,MAC003305,15.013
4328,6/1/2013,MAC003305,9.635
4329,6/2/2013,MAC003305,9.075
4330,6/3/2013,MAC003305,11.504
4331,6/4/2013,MAC003305,11.241
4332,6/5/2013,MAC003305,12.2050001
4333,6/6/2013,MAC003305,15.31
4334,6/7/2013,MAC003305,13.443
4335,6/8/2013,MAC003305,14.7
4336,6/9/2013,MAC003305,11.59
4337,6/10/2013,MAC003305,9.214
4338,6/11/2013,MAC003305,12.203
4339,6/12/2013,MAC003305,11.274
4340,6/13/2013,MAC003305,12.636
4341,6/14/2013,MAC003305,18.092
4342,6/15/2013,MAC003305,10.575
4343,6/16/2013,MAC003305,10.919
4344,6/17/2013,MAC003305,12.559
4345,6/18/2013,MAC003305,10.316
4346,6/19/2013,MAC003305,14.338
4347,6/20/2013,MAC003305,13.086
4348,6/21/2013,MAC003305,15.165
4349,6/22/2013,MAC003305,13.108
4350,6/23/2013,MAC003305,12.195
4351,6/24/2013,MAC003305,15.051
4352,6/25/2013,MAC003305,14.724
4353,6/26/2013,MAC003305,13.375
4354,6/27/2013,MAC003305,13.576
4355,6/28/2013,MAC003305,20.0420001
4356,6/29/2013,MAC003305,10.301
4357,6/30/2013,MAC003305,12.113
4358,7/1/2013,MAC003305,12.259
4359,7/2/2013,MAC003305,14.282
4360,7/3/2013,MAC003305,19.1800001
4361,7/4/2013,MAC003305,14.56
4362,7/5/2013,MAC003305,14.236
4363,7/6/2013,MAC003305,12.951
4364,7/7/2013,MAC003305,13.233
4365,7/8/2013,MAC003305,15.025
4366,7/9/2013,MAC003305,15.6209999
4367,7/10/2013,MAC003305,11.86
4368,7/11/2013,MAC003305,13.628
4369,7/12/2013,MAC003305,17.825
4370,7/13/2013,MAC003305,13.554
4371,7/14/2013,MAC003305,14.26
4372,7/15/2013,MAC003305,12.48
4373,7/16/2013,MAC003305,15.185
4374,7/17/2013,MAC003305,12.474
4375,7/18/2013,MAC003305,12.654
4376,7/19/2013,MAC003305,13.543
4377,7/20/2013,MAC003305,12.276
4378,7/21/2013,MAC003305,13.043
4379,7/22/2013,MAC003305,12.809
4380,7/23/2013,MAC003305,15.48
4381,7/24/2013,MAC003305,10.195
4382,7/25/2013,MAC003305,12.653
4383,7/26/2013,MAC003305,16.705
4384,7/27/2013,MAC003305,12.968
4385,7/28/2013,MAC003305,15.671
4386,7/29/2013,MAC003305,11.674
4387,7/30/2013,MAC003305,13.6179999
4388,7/31/2013,MAC003305,16.477
4389,8/1/2013,MAC003305,12.932
4390,8/2/2013,MAC003305,20.614
4391,8/3/2013,MAC003305,12.6059999
4392,8/4/2013,MAC003305,11.958
4393,8/5/2013,MAC003305,11.331
4394,8/6/2013,MAC003305,13.293
4395,8/7/2013,MAC003305,13.7480001
4396,8/8/2013,MAC003305,13.509
4397,8/9/2013,MAC003305,15.12
4398,8/10/2013,MAC003305,10.6
4399,8/11/2013,MAC003305,11.804
4400,8/12/2013,MAC003305,13.149
4401,8/13/2013,MAC003305,15.546
4402,8/14/2013,MAC003305,12.121
4403,8/15/2013,MAC003305,14.967
4404,8/16/2013,MAC003305,15.859
4405,8/17/2013,MAC003305,13.944
4406,8/18/2013,MAC003305,12.053
4407,8/19/2013,MAC003305,14.737
4408,8/20/2013,MAC003305,13.9129999
4409,8/21/2013,MAC003305,13.969
4410,8/22/2013,MAC003305,17.85
4411,8/23/2013,MAC003305,15.599
4412,8/24/2013,MAC003305,19.47
4413,8/25/2013,MAC003305,13.147
4414,8/26/2013,MAC003305,11.562
4415,8/27/2013,MAC003305,11.877
4416,8/28/2013,MAC003305,11.405
4417,8/29/2013,MAC003305,12.041
4418,8/30/2013,MAC003305,13.539
4419,8/31/2013,MAC003305,11.771
4420,9/1/2013,MAC003305,12.247
4421,9/2/2013,MAC003305,16.4069998
4422,9/3/2013,MAC003305,16.2580001
4423,9/4/2013,MAC003305,15.895
4424,9/5/2013,MAC003305,18.456
4425,9/6/2013,MAC003305,12.59
4426,9/7/2013,MAC003305,15.63
4427,9/8/2013,MAC003305,12.554
4428,9/9/2013,MAC003305,18.144
4429,9/10/2013,MAC003305,14.4950001
4430,9/11/2013,MAC003305,14.618
4431,9/12/2013,MAC003305,18.193
4432,9/13/2013,MAC003305,18.478
4433,9/14/2013,MAC003305,13.468
4434,9/15/2013,MAC003305,15.899
4435,9/16/2013,MAC003305,14.75
4436,9/17/2013,MAC003305,18.3760001
4437,9/18/2013,MAC003305,16.3120001
4438,9/19/2013,MAC003305,18.303
4439,9/20/2013,MAC003305,20.2369999
4440,9/21/2013,MAC003305,17.132
4441,9/22/2013,MAC003305,14.15
4442,9/23/2013,MAC003305,16.29
4443,9/24/2013,MAC003305,17.601
4444,9/25/2013,MAC003305,16.4459999
4445,9/26/2013,MAC003305,19.875
4446,9/27/2013,MAC003305,17.248
4447,9/28/2013,MAC003305,21.414
4448,9/29/2013,MAC003305,16.232
4449,9/30/2013,MAC003305,18.325
4450,10/1/2013,MAC003305,18.796
4451,10/2/2013,MAC003305,23.1369999
4452,10/3/2013,MAC003305,17.386
4453,10/4/2013,MAC003305,16.822
4454,10/5/2013,MAC003305,16.521
4455,10/6/2013,MAC003305,12.296
4456,10/7/2013,MAC003305,19.3569999
4457,10/8/2013,MAC003305,17.099
4458,10/9/2013,MAC003305,18.23
4459,10/10/2013,MAC003305,18.5670001
4460,10/11/2013,MAC003305,21.82
4461,10/12/2013,MAC003305,15.39
4462,10/13/2013,MAC003305,14.4
4463,10/14/2013,MAC003305,21.415
4464,10/15/2013,MAC003305,14.8599999
4465,10/16/2013,MAC003305,13.866
4466,10/17/2013,MAC003305,17.244
4467,10/18/2013,MAC003305,14.832
4468,10/19/2013,MAC003305,13.633
4469,10/20/2013,MAC003305,16.293
4470,10/21/2013,MAC003305,22.854
4471,10/22/2013,MAC003305,20.873
4472,10/23/2013,MAC003305,15.738
4473,10/24/2013,MAC003305,15.246
4474,10/25/2013,MAC003305,17.782
4475,10/26/2013,MAC003305,13.267
4476,10/27/2013,MAC003305,13.663
4477,10/28/2013,MAC003305,18.818
4478,10/29/2013,MAC003305,16.989
4479,10/30/2013,MAC003305,16.059
4480,10/31/2013,MAC003305,24.1159999
4481,11/1/2013,MAC003305,18.088
4482,11/2/2013,MAC003305,14.615
4483,11/3/2013,MAC003305,13.757
4484,11/4/2013,MAC003305,18.7110001
4485,11/5/2013,MAC003305,11.457
4486,11/6/2013,MAC003305,13.156
4487,11/7/2013,MAC003305,12.919
4488,11/8/2013,MAC003305,15.686
4489,11/9/2013,MAC003305,22.894
4490,11/10/2013,MAC003305,18.936
4491,11/11/2013,MAC003305,19.922
4492,11/12/2013,MAC003305,19.9319999
4493,11/13/2013,MAC003305,15.206
4494,11/14/2013,MAC003305,18.1820001
4495,11/15/2013,MAC003305,15.772
4496,11/16/2013,MAC003305,15.73
4497,11/17/2013,MAC003305,17.47
4498,11/18/2013,MAC003305,20.099
4499,11/19/2013,MAC003305,16.798
4500,11/20/2013,MAC003305,16.274
4501,11/21/2013,MAC003305,21.284
4502,11/22/2013,MAC003305,17.443
4503,11/23/2013,MAC003305,21.091
4504,11/24/2013,MAC003305,23.125
4505,11/25/2013,MAC003305,15.422
4506,11/26/2013,MAC003305,19.778
4507,11/27/2013,MAC003305,23.224
4508,11/28/2013,MAC003305,22.241
4509,11/29/2013,MAC003305,28.364
4510,11/30/2013,MAC003305,32.321
4511,12/1/2013,MAC003305,27.4689999
4512,12/2/2013,MAC003305,16.103
4513,12/3/2013,MAC003305,14.287
4514,12/4/2013,MAC003305,15.8440001
4515,12/5/2013,MAC003305,19.81
4516,12/6/2013,MAC003305,21.95
4517,12/7/2013,MAC003305,19.431
4518,12/8/2013,MAC003305,16.267
4519,12/9/2013,MAC003305,21.408
4520,12/10/2013,MAC003305,16.064
4521,12/11/2013,MAC003305,22.325
4522,12/12/2013,MAC003305,36.7029999
4523,12/13/2013,MAC003305,25.203
4524,12/14/2013,MAC003305,18.525
4525,12/15/2013,MAC003305,21.8689999
4526,12/16/2013,MAC003305,20.91
4527,12/17/2013,MAC003305,16.902
4528,12/18/2013,MAC003305,20.608
4529,12/19/2013,MAC003305,20.428
4530,12/20/2013,MAC003305,19.027
4531,12/21/2013,MAC003305,12.8869999
4532,12/22/2013,MAC003305,10.345
4533,12/23/2013,MAC003305,10.647
4534,12/24/2013,MAC003305,10.51
4535,12/25/2013,MAC003305,10.236
4536,12/26/2013,MAC003305,9.927
4537,12/27/2013,MAC003305,10.783
4538,12/28/2013,MAC003305,10.234
4539,12/29/2013,MAC003305,13.521
4540,12/30/2013,MAC003305,23.136
4541,12/31/2013,MAC003305,15.379
4542,1/1/2014,MAC003305,8.848
4543,1/2/2014,MAC003305,9.118
4544,1/3/2014,MAC003305,15.765
4545,1/4/2014,MAC003305,17.257
4546,1/5/2014,MAC003305,17.761
4547,1/6/2014,MAC003305,21.0040001
4548,1/7/2014,MAC003305,18.524
4549,1/8/2014,MAC003305,18.17
4550,1/9/2014,MAC003305,20.3969999
4551,1/10/2014,MAC003305,23.6869999
4552,1/11/2014,MAC003305,18.589
4553,1/12/2014,MAC003305,16.696
4554,1/13/2014,MAC003305,19.2439999
4555,1/14/2014,MAC003305,20.54
4556,1/15/2014,MAC003305,16.899
4557,1/16/2014,MAC003305,16.837
4558,1/17/2014,MAC003305,24.6949998
4559,1/18/2014,MAC003305,22.27
4560,1/19/2014,MAC003305,18.851
4561,1/20/2014,MAC003305,20.0910001
4562,1/21/2014,MAC003305,17.291
4563,1/22/2014,MAC003305,18.575
4564,1/23/2014,MAC003305,19.626
4565,1/24/2014,MAC003305,21.9499999
4566,1/25/2014,MAC003305,21.888
4567,1/26/2014,MAC003305,22.8949999
4568,1/27/2014,MAC003305,21.3009999
4569,1/28/2014,MAC003305,19.9619999
4570,1/29/2014,MAC003305,23.3379999
4571,1/30/2014,MAC003305,19.109
4572,1/31/2014,MAC003305,21.022
4573,2/1/2014,MAC003305,16.617
4574,2/2/2014,MAC003305,15.449
4575,2/3/2014,MAC003305,16.817
4576,2/4/2014,MAC003305,17.908
4577,2/5/2014,MAC003305,21.7730001
4578,2/6/2014,MAC003305,25.895
4579,2/7/2014,MAC003305,20.526
4580,2/8/2014,MAC003305,21.147
4581,2/9/2014,MAC003305,20.168
4582,2/10/2014,MAC003305,20.397
4583,2/11/2014,MAC003305,15.963
4584,2/12/2014,MAC003305,28.8099999
4585,2/13/2014,MAC003305,22.214
4586,2/14/2014,MAC003305,21.128
4587,2/15/2014,MAC003305,15.732
4588,2/16/2014,MAC003305,16.704
4589,2/17/2014,MAC003305,17.857
4590,2/18/2014,MAC003305,18.704
4591,2/19/2014,MAC003305,15.894
4592,2/20/2014,MAC003305,23.049
4593,2/21/2014,MAC003305,18.877
4594,2/22/2014,MAC003305,16.947
4595,2/23/2014,MAC003305,18.505
4596,2/24/2014,MAC003305,21.5379999
4597,2/25/2014,MAC003305,16.948
4598,2/26/2014,MAC003305,19.856
4599,2/27/2014,MAC003305,16.878
4600,2/28/2014,MAC003305,0.464
4601,12/11/2012,MAC003348,16.473
4602,12/12/2012,MAC003348,16.61
4603,12/13/2012,MAC003348,14.677
4604,12/14/2012,MAC003348,13.198
4605,12/15/2012,MAC003348,10.815
4606,12/16/2012,MAC003348,11.106
4607,12/17/2012,MAC003348,13.767
4608,12/18/2012,MAC003348,14.7839999
4609,12/19/2012,MAC003348,14.62
4610,12/20/2012,MAC003348,13.345
4611,12/21/2012,MAC003348,13.713
4612,12/22/2012,MAC003348,16.329
4613,12/23/2012,MAC003348,15.3369999
4614,12/24/2012,MAC003348,18.822
4615,12/25/2012,MAC003348,11.295
4616,12/26/2012,MAC003348,8.938
4617,12/27/2012,MAC003348,10.762
4618,12/28/2012,MAC003348,14.985
4619,12/29/2012,MAC003348,13.846
4620,12/30/2012,MAC003348,13.464
4621,12/31/2012,MAC003348,21.8960001
4622,1/1/2013,MAC003348,11.199
4623,1/2/2013,MAC003348,12.4429999
4624,1/3/2013,MAC003348,11.961
4625,1/4/2013,MAC003348,10.046
4626,1/5/2013,MAC003348,10.398
4627,1/6/2013,MAC003348,13.408
4628,1/7/2013,MAC003348,23.9830001
4629,1/8/2013,MAC003348,15.689
4630,1/9/2013,MAC003348,13.096
4631,1/10/2013,MAC003348,18.514
4632,1/11/2013,MAC003348,14.462
4633,1/12/2013,MAC003348,20.9259999
4634,1/13/2013,MAC003348,15.693
4635,1/14/2013,MAC003348,16.205
4636,1/15/2013,MAC003348,15.459
4637,1/16/2013,MAC003348,16.133
4638,1/17/2013,MAC003348,15.5050001
4639,1/18/2013,MAC003348,17.442
4640,1/19/2013,MAC003348,24.9259999
4641,1/20/2013,MAC003348,17.75
4642,1/21/2013,MAC003348,17.944
4643,1/22/2013,MAC003348,13.195
4644,1/23/2013,MAC003348,18.635
4645,1/24/2013,MAC003348,14.987
4646,1/25/2013,MAC003348,17.1300001
4647,1/26/2013,MAC003348,13.715
4648,1/27/2013,MAC003348,11.288
4649,1/28/2013,MAC003348,12.835
4650,1/29/2013,MAC003348,14.754
4651,1/30/2013,MAC003348,12.867
4652,1/31/2013,MAC003348,14.233
4653,2/1/2013,MAC003348,15.22
4654,2/2/2013,MAC003348,16.737
4655,2/3/2013,MAC003348,12.675
4656,2/4/2013,MAC003348,15.728
4657,2/5/2013,MAC003348,12.014
4658,2/6/2013,MAC003348,15.716
4659,2/7/2013,MAC003348,15.481
4660,2/8/2013,MAC003348,12.935
4661,2/9/2013,MAC003348,10.973
4662,2/10/2013,MAC003348,12.06
4663,2/11/2013,MAC003348,19.292
4664,2/12/2013,MAC003348,16.552
4665,2/13/2013,MAC003348,16.625
4666,2/14/2013,MAC003348,18.018
4667,2/15/2013,MAC003348,17.9120002
4668,2/16/2013,MAC003348,8.2659999
4669,2/17/2013,MAC003348,4.743
4670,2/18/2013,MAC003348,6.237
4671,2/19/2013,MAC003348,4.057
4672,2/20/2013,MAC003348,5.615
4673,2/21/2013,MAC003348,6.062
4674,2/22/2013,MAC003348,7.388
4675,2/23/2013,MAC003348,13.207
4676,2/24/2013,MAC003348,6.44
4677,2/25/2013,MAC003348,6.685
4678,2/26/2013,MAC003348,16.106
4679,2/27/2013,MAC003348,12.048
4680,2/28/2013,MAC003348,16.473
4681,3/1/2013,MAC003348,12.866
4682,3/2/2013,MAC003348,12.5400001
4683,3/3/2013,MAC003348,10.394
4684,3/4/2013,MAC003348,12.562
4685,3/5/2013,MAC003348,14.489
4686,3/6/2013,MAC003348,14.9169999
4687,3/7/2013,MAC003348,15.0950001
4688,3/8/2013,MAC003348,22.2720001
4689,3/9/2013,MAC003348,15.576
4690,3/10/2013,MAC003348,14.071
4691,3/11/2013,MAC003348,20.6260001
4692,3/12/2013,MAC003348,17.626
4693,3/13/2013,MAC003348,15.08
4694,3/14/2013,MAC003348,9.605
4695,3/15/2013,MAC003348,21.9629999
4696,3/16/2013,MAC003348,15.592
4697,3/17/2013,MAC003348,12.064
4698,3/18/2013,MAC003348,17.563
4699,3/19/2013,MAC003348,17.011
4700,3/20/2013,MAC003348,15.313
4701,3/21/2013,MAC003348,17.301
4702,3/22/2013,MAC003348,20.6970001
4703,3/23/2013,MAC003348,20.614
4704,3/24/2013,MAC003348,19.304
4705,3/25/2013,MAC003348,19.8740001
4706,3/26/2013,MAC003348,18.042
4707,3/27/2013,MAC003348,16.936
4708,3/28/2013,MAC003348,9.072
4709,3/29/2013,MAC003348,5.163
4710,3/30/2013,MAC003348,5.101
4711,3/31/2013,MAC003348,5.066
4712,4/1/2013,MAC003348,5.064
4713,4/2/2013,MAC003348,5.056
4714,4/3/2013,MAC003348,5.026
4715,4/4/2013,MAC003348,5.011
4716,4/5/2013,MAC003348,5.001
4717,4/6/2013,MAC003348,5.044
4718,4/7/2013,MAC003348,5.731
4719,4/8/2013,MAC003348,12.666
4720,4/9/2013,MAC003348,7.523
4721,4/10/2013,MAC003348,6.307
4722,4/11/2013,MAC003348,5.973
4723,4/12/2013,MAC003348,8.194
4724,4/13/2013,MAC003348,14.2200001
4725,4/14/2013,MAC003348,10.367
4726,4/15/2013,MAC003348,5.579
4727,4/16/2013,MAC003348,7.892
4728,4/17/2013,MAC003348,6.797
4729,4/18/2013,MAC003348,11.761
4730,4/19/2013,MAC003348,7.171
4731,4/20/2013,MAC003348,5.9170001
4732,4/21/2013,MAC003348,6.604
4733,4/22/2013,MAC003348,6.22
4734,4/23/2013,MAC003348,5.634
4735,4/24/2013,MAC003348,5.974
4736,4/25/2013,MAC003348,4.568
4737,4/26/2013,MAC003348,5.271
4738,4/27/2013,MAC003348,12.148
4739,4/28/2013,MAC003348,4.602
4740,4/29/2013,MAC003348,7.091
4741,4/30/2013,MAC003348,6.029
4742,5/1/2013,MAC003348,5.303
4743,5/2/2013,MAC003348,4.815
4744,5/3/2013,MAC003348,5.07
4745,5/4/2013,MAC003348,5.766
4746,5/5/2013,MAC003348,4.743
4747,5/6/2013,MAC003348,4.333
4748,5/7/2013,MAC003348,5.163
4749,5/8/2013,MAC003348,5.983
4750,5/9/2013,MAC003348,5.1
4751,5/10/2013,MAC003348,11.4670002
4752,5/11/2013,MAC003348,8.931
4753,5/12/2013,MAC003348,5.953
4754,5/13/2013,MAC003348,6.916
4755,5/14/2013,MAC003348,5.2
4756,5/15/2013,MAC003348,5.413
4757,5/16/2013,MAC003348,6.384
4758,5/17/2013,MAC003348,5.371
4759,5/18/2013,MAC003348,5.342
4760,5/19/2013,MAC003348,4.501
4761,5/20/2013,MAC003348,6.459
4762,5/21/2013,MAC003348,4.95
4763,5/22/2013,MAC003348,5.405
4764,5/23/2013,MAC003348,5.553
4765,5/24/2013,MAC003348,20.3660001
4766,5/25/2013,MAC003348,4.481
4767,5/26/2013,MAC003348,5.1
4768,5/27/2013,MAC003348,3.998
4769,5/28/2013,MAC003348,5.299
4770,5/29/2013,MAC003348,10.682
4771,5/30/2013,MAC003348,4.491
4772,5/31/2013,MAC003348,4.33
4773,6/1/2013,MAC003348,5.005
4774,6/2/2013,MAC003348,3.98
4775,6/3/2013,MAC003348,5.878
4776,6/4/2013,MAC003348,3.968
4777,6/5/2013,MAC003348,8.246
4778,6/6/2013,MAC003348,3.755
4779,6/7/2013,MAC003348,4.03
4780,6/8/2013,MAC003348,4.785
4781,6/9/2013,MAC003348,4.825
4782,6/10/2013,MAC003348,5.22
4783,6/11/2013,MAC003348,4.02
4784,6/12/2013,MAC003348,9.9689999
4785,6/13/2013,MAC003348,5.106
4786,6/14/2013,MAC003348,6.726
4787,6/15/2013,MAC003348,4.981
4788,6/16/2013,MAC003348,4.403
4789,6/17/2013,MAC003348,5.588
4790,6/18/2013,MAC003348,4.709
4791,6/19/2013,MAC003348,4.05
4792,6/20/2013,MAC003348,5.168
